X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
134.3960182,382.0087717
107.904362,400.1472667
129.349356,369.9546032
151.6201154,350.9021508
151.6013939,401.5253053
127.3830339,391.9570416
145.3230279,379.5632438
144.5341942,368.5522212
141.8509464,362.9971946
125.7795449,359.5301219
120.1060752,354.1243892
73.29249491,430.5496231
83.56708133,426.1165847
93.36248351,427.9642723
94.97348115,419.1592593
82.15092547,417.331677
90.1352404,400.4666246
81.63820529,452.6705327
74.37708988,445.247547
67.57129226,437.9437804
113.9833556,294.985006
104.7897628,283.1597216
91.62237527,278.9470936
93.55351507,271.8513578
74.49374382,284.4539344
69.81752923,283.420758
77.96294422,276.2549862
79.32776574,266.8835372
57.08910169,244.4953613
66.43978161,231.5258228
69.29307864,217.9306959
70.96590329,211.6995684
66.16675795,317.507689
44.5694072,307.3827095
34.65672774,249.4262122
112.6509382,265.5692192
177.4518367,266.2102593
259.4319807,273.3095659
268.6487198,272.543656
248.9067936,239.1442082
284.704175,244.7165978
278.721879,229.0948301
303.8416166,265.0975735
337.951462,256.2205299
376.4674793,254.2101719
412.7103033,280.7910368
383.2195759,223.0149054
402.2931326,223.1327117
423.5710614,237.7396632
375.5628088,199.4728382
263.1353182,162.1947433
283.4113615,132.6282498
350.8157825,193.9492991
383.7056544,275.9932802
403.556626,294.7444025
208.199569,128.2812003
246.2332123,105.1331782
176.4989159,114.052676
71.99844065,96.25206764
233.15584,134.2419867
274.0704539,123.8240678
317.673049,159.6465283
77.79011376,165.7267879
135.4110658,222.0001771
170.0652151,237.7191472
186.3925651,219.9789354
37.55055778,266.9165206
51.17418914,279.2085454
79.21285511,231.1174038
87.86399617,234.26703
18.81617353,220.5382295
44.15194408,209.5550382
104.0794225,312.2079649
108.7573864,328.2770325
92.45482898,347.5774771
60.7424484,338.3178537
66.27919902,332.0466818
109.1295832,354.3339158
134.6757302,353.5170779
146.5632693,357.0838461
