X coordinate (scaled to Reference SC),Y coordinate (scaled to Reference SC)
407.7352319,-25.47683924
423.744468,-50.54495913
452.8862805,-50
445.256879,-81.33514986
426.7461997,-79.83651226
394.6026554,-96.1852861
357.9565134,-41.28065395
338.0700404,-33.65122616
378.8435636,-59.67302452
329.6902059,-74.65940054
162.5938041,-93.32425068
167.0964018,-106.26703
271.656725,-130.7901907
138.4548778,-127.9291553
191.8606889,-145.7765668
48.966363,179.8503474
31.42957253,165.7758774
39.74246671,161.5000891
60.35388928,161.4110102
71.05816398,157.1352218
58.41800981,150.0979868
63.88402242,134.7764119
69.4639103,121.5036522
95.65522074,137.003385
85.17869657,140.7446998
104.6513665,131.6586496
110.8006307,124.086941
129.134548,113.1302334
143.7105816,105.7366827
166.82726,123.8197043
108.1814996,104.222341
80.73756132,95.93800107
122.7575333,87.4755033
130.8426769,95.6707643
122.4159075,109.2107607
162.7277505,67.87814003
280.360897,26.63459825
293.6843027,30.99946553
304.9579537,35.09709603
329.5550105,40.35275254
352.8994394,48.63709246
349.0276804,125.0668092
427.0322355,147.0693034
227.6366503,-32.17226092
235.9495445,-34.95883471
372.7137351,-4.559848005
396.6275403,-17.09943002
389.3395235,25.92196686
360.3013315,-61.55794807
357.2266994,-97.65674478
400.0437982,-83.21722609
307.1215837,-104.7498417
347.7750526,-120.8359721
252.3475823,-102.4699177
234.9246671,-168.8410386
137.6751927,-54.71817606
100.6657323,-73.33755541
177.4176594,-5.066497783
182.7697968,32.69196508
179.1257884,-56.99810006
148.7210932,-133.628879
168.1937631,-174.2875237
155.8952348,-186.4471184
312.9292221,-129.1956935
283.6632796,-263.5845472
258.1552207,-274.350855
206.3419762,-61.43128562
260.6604765,5.879208979
145.9880869,157.8478532
111.2561317,158.2932478
177.3037842,167.9137716
26.53293623,-40.15199493
19.47266994,-53.95820139
36.0984583,45.4302512
325.7047112,-204.2890443
226.5326237,-200.6526807
211.6696235,-171.7482517
278.9375123,-168.018648
264.3307707,-148.8111888
206.4163217,-143.1235431
184.762468,-148.9044289
246.2645377,-182.5641026
334.8018924,-153.5664336
339.7989355,-114.4055944
276.5030554,-117.016317
339.5426769,-67.5990676
322.8858664,-27.41258741
238.0642618,-39.25407925
260.1025034,-45.40792541
397.3289966,-46.99300699
232.5547014,-57.43589744
267.5340035,-144.2424242
108.1411394,-108.9044289
94.94382022,-106.8531469
93.91878573,-97.52913753
81.23398384,-50.34965035
141.7110191,-39.62703963
142.9923122,-31.14219114
152.8582693,-28.62470862
127.1042775,-24.98834499
179.8935541,-11.93473193
288.0346935,-56.03729604
267.5340035,-90.16317016
256.1304948,-96.96969697
180.1498127,-57.15617716
86.23102701,95.13930053
82.77153558,84.61766449
101.0940272,83.13574392
79.44017347,69.65026675
92.5093633,55.57202134
104.0410014,48.01422644
154.1395624,52.90456432
161.8273211,64.01896858
26.01025034,57.05394191
4.100137985,51.27445169
17.80997437,48.75518672
313.0217878,-14.88434462
87.35491753,-19.17532685
86.29607005,-31.78008716
127.1940542,-34.59604425
279.668092,-59.80556487
329.4339238,-76.56721421
281.3887192,-110.6268857
267.7560578,-115.3201475
301.7715333,-144.552464
312.757076,-122.1589004
248.5644472,-209.989943
262.3294645,-204.0898424
222.3579719,-213.8786457
237.4465486,-187.5963795
270.2708206,-229.5675494
277.0209733,-245.12236
277.682753,-264.1635937
258.0940745,-268.1863895
244.1967013,-279.9865907
230.8287518,-307.073416
212.9607005,-178.7462286
85.23722256,-65.16929266
112.6349012,-151.5253101
110.3848503,-190.4123366
124.4145795,-206.3694268
82.32539198,122.3201175
92.91386683,89.72099853
73.06047648,82.67254038
72.53105274,104.5521292
57.97189982,75.03671072
89.34025657,42.2907489
104.6935451,56.09397944
108.6642232,39.50073421
52.67766239,10.7195301
87.35491753,67.84140969
58.89839137,97.94419971
96.61983303,-155.9503855
113.6937487,-45.32349983
80.34005294,-103.6540396
39.7067807,-77.10358699
138.9737324,-162.2527657
285.888821,-211.8672477
327.3162289,-221.5219578
264.9765832,-129.5340261
266.4324985,-142.541066
275.1896813,-268.4804928
282.2173748,-201.5400411
273.3402883,-186.2422998
273.7101669,-177.412731
254.1066009,-177.3100616
240.7909712,-184.9075975
259.1616085,-188.5010267
241.1608498,-164.3737166
223.6532625,-140.9650924
270.1346737,-135.8316222
135.2522762,-150.1026694
125.0189681,-129.1581109
102.702959,-134.9075975
113.5527314,-121.3552361
97.27807284,-110.5749487
111.7033384,-105.8521561
187.2818665,-109.650924
184.1995448,-97.43326489
152.5132777,-104.1067762
126.8683612,-95.3798768
130.5671472,-30.49281314
121.443475,-36.85831622
189.7477238,-50.30800821
167.4317147,-78.23408624
248.8050076,-40.34907598
253.120258,-23.20328542
288.1354325,-37.67967146
325.1232929,-67.55646817
340.4116085,-65.40041068
286.7792109,-89.21971253
69.53717754,120.1047987
86.18171472,120.6563707
92.96282246,105.4881412
242.6232666,-288.2551957
226.5986133,-287.8685355
301.2134052,-246.4958917
195.4256549,-240.8893185
182.1552388,-204.0599323
163.751926,-173.7071049
75.49114022,-167.9072015
72.61171032,-155.0507492
14.64753467,-84.48525858
34.3027735,-87.67520541
27.54237288,-66.02223296
94.89599384,-82.16529725
121.6872111,-75.88206863
119.6841294,-66.89221846
170.6375193,-73.27211213
178.5246533,-26.09956501
246.7546225,-52.29579507
195.9264253,-86.41855969
209.6976117,-77.0420493
208.3204931,-90.86515225
198.0546995,-97.34171097
204.5647149,-108.9415176
226.8489985,-101.9816336
171.1382897,-106.3315611
153.9869029,-125.3745771
137.837057,-122.5712905
151.107473,-151.5708072
262.2785054,-182.0202997
288.5689522,-145.5775737
10.39098613,-215.4664089
3.75577812,-221.5563074
11.64291217,-244.7559207
246.8798151,-153.6974384
424.5281202,-208.4098598
274.2969954,-70.85548574
302.3401387,-82.93861769
329.0061633,-86.99855002
315.3601695,-98.11503142
338.3956086,-115.9014016
402.1186441,-85.25857902
359.0523883,-19.52634123
287.066641,-204.2532624
93.14329738,167.7908938
134.9576271,259.1905565
331.2596302,225.1264755
395.9842065,360.7082631
329.0061633,20.23608769
592.2573775,-238.1601363
431.1910557,-95.51391255
461.2488591,-263.9409426
400.243383,-244.6337308
370.2844539,-219.7614991
341.1165196,-198.9778535
330.7347125,-197.8421352
325.9887435,-207.8364566
311.4542136,-191.5956843
330.4380894,-167.6320273
360.8913903,-119.4775696
249.5588683,-102.1010789
359.111652,-35.8886996
183.4119258,-118.5689949
220.1931853,-123.7932993
154.3428658,-134.3554798
139.1162154,-137.7626349
271.6078491,-193.4128336
230.3772437,-58.03520727
203.9777913,-67.34809767
147.2239124,-47.35945486
140.3027076,-36.11584327
54.57864314,-47.70017036
110.7392759,-62.8052243
347.5433526,16.78684092
289.5041071,17.124831
216.9303316,75.70977918
201.4070581,71.65389815
202.0991786,88.55340243
202.6924247,103.0869761
147.125038,141.0545291
18.39062975,66.80937359
39.74749011,152.3208653
62.09309401,145.2230735
75.44113173,142.8571429
70.3985397,163.6998648
122.2087009,169.3330329
130.8107697,191.1897251
193.7937329,207.7512393
13.64466078,207.0752591
23.03772437,223.9747634
21.0602373,239.2969806
25.41070885,258.5624155
45.97657438,259.1257323
155.5293581,191.4150518
29.36568299,-75.97955707
102.4338302,-92.44747303
233.4423486,-39.75014196
178.4682081,-54.51448041
101.0495893,222.8481298
230.1739761,191.6192026
207.6748822,188.364524
202.2562523,202.0612964
165.1504168,170.4637917
179.7571584,159.4792514
182.5842697,136.2896664
210.3841972,133.1705994
218.6299384,124.2202333
241.6002175,138.866287
252.9086626,154.1903987
249.2569772,169.5145104
252.4374773,121.7792243
285.8916274,114.1849742
223.5773831,71.60292921
187.5317144,90.99538921
200.4893077,109.5741795
186.1181588,115.8123135
168.9198985,105.5058313
203.4342153,96.82668836
216.7451975,108.0824519
132.2852483,163.6832113
228.4070315,40.5478709
202.8452338,67.53458096
307.4483509,32.27556279
214.0358826,17.22267426
227.5824574,6.238133984
203.7876042,-8.393285372
214.1536789,-17.98561151
173.2783617,-23.14148681
263.2747372,-38.36930456
307.5661472,-36.45083933
256.4425516,81.36696501
110.4929322,83.94358557
398.5048931,-62.3501199
155.0199348,-105.1558753
220.043494,-109.1127098
198.1333817,-79.85611511
163.3834723,-108.0335731
124.9818775,-142.5659472
112.731062,-147.1223022
170.6868431,-165.2278177
66.6727075,-139.9280576
31.4516129,-157.1942446
2.238129757,-144.9640288
6.714389271,-149.4004796
22.02790866,-190.2877698
37.45922436,-191.0071942
45.70496557,-156.235012
100.3624502,-158.1534772
193.4215295,-247.2422062
184.1156216,-284.0527578
179.8749547,-310.5515588
188.2384922,-335.2517986
203.4342153,-322.3021583
224.5197535,-305.5155875
254.4400145,-377.0983213
233.8256615,-389.088729
305.0924248,-414.8681055
284.2424792,-308.2733813
227.9358463,-256.7146283
266.69083,-267.7458034
259.0340703,-218.2254197
274.5831823,-202.7577938
309.5686843,-169.3045564
285.7738311,-148.6810552
276.3501269,-131.8944844
320.0525553,-114.1486811
331.596593,-115.4676259
337.0152229,-124.3405276
346.6745198,-132.2541966
358.3363538,-130.5755396
347.2635013,-112.9496403
375.7702066,-99.88009592
387.3142443,-86.81055156
407.2218195,-119.1846523
368.938021,-178.8968825
407.3396158,-184.6522782
346.3211308,-237.0503597
364.6973541,-258.6330935
347.8524828,-277.6978417
433.843784,-235.6115108
403.5701341,-259.5923261
421.003987,-328.7769784
454.2225444,-336.9304556
403.6879304,-362.470024
517.832548,-246.882494
505.6995288,-269.6642686
523.6045669,-269.6642686
385.7828924,-444.2446043
499.92751,-417.6258993
